"activity"	"subject"	"tBodyAccmeanX"	"tBodyAccmeanY"	"tBodyAccmeanZ"	"tBodyAccstdX"	"tBodyAccstdY"	"tBodyAccstdZ"	"tGravityAccmeanX"	"tGravityAccmeanY"	"tGravityAccmeanZ"	"tGravityAccstdX"	"tGravityAccstdY"	"tGravityAccstdZ"	"tBodyAccJerkmeanX"	"tBodyAccJerkmeanY"	"tBodyAccJerkmeanZ"	"tBodyAccJerkstdX"	"tBodyAccJerkstdY"	"tBodyAccJerkstdZ"	"tBodyGyromeanX"	"tBodyGyromeanY"	"tBodyGyromeanZ"	"tBodyGyrostdX"	"tBodyGyrostdY"	"tBodyGyrostdZ"	"tBodyGyroJerkmeanX"	"tBodyGyroJerkmeanY"	"tBodyGyroJerkmeanZ"	"tBodyGyroJerkstdX"	"tBodyGyroJerkstdY"	"tBodyGyroJerkstdZ"	"tBodyAccMagmean"	"tBodyAccMagstd"	"tGravityAccMagmean"	"tGravityAccMagstd"	"tBodyAccJerkMagmean"	"tBodyAccJerkMagstd"	"tBodyGyroMagmean"	"tBodyGyroMagstd"	"tBodyGyroJerkMagmean"	"tBodyGyroJerkMagstd"	"fBodyAccmeanX"	"fBodyAccmeanY"	"fBodyAccmeanZ"	"fBodyAccstdX"	"fBodyAccstdY"	"fBodyAccstdZ"	"fBodyAccmeanFreqX"	"fBodyAccmeanFreqY"	"fBodyAccmeanFreqZ"	"fBodyAccJerkmeanX"	"fBodyAccJerkmeanY"	"fBodyAccJerkmeanZ"	"fBodyAccJerkstdX"	"fBodyAccJerkstdY"	"fBodyAccJerkstdZ"	"fBodyAccJerkmeanFreqX"	"fBodyAccJerkmeanFreqY"	"fBodyAccJerkmeanFreqZ"	"fBodyGyromeanX"	"fBodyGyromeanY"	"fBodyGyromeanZ"	"fBodyGyrostdX"	"fBodyGyrostdY"	"fBodyGyrostdZ"	"fBodyGyromeanFreqX"	"fBodyGyromeanFreqY"	"fBodyGyromeanFreqZ"	"fBodyAccMagmean"	"fBodyAccMagstd"	"fBodyAccMagmeanFreq"	"fBodyBodyAccJerkMagmean"	"fBodyBodyAccJerkMagstd"	"fBodyBodyAccJerkMagmeanFreq"	"fBodyBodyGyroMagmean"	"fBodyBodyGyroMagstd"	"fBodyBodyGyroMagmeanFreq"	"fBodyBodyGyroJerkMagmean"	"fBodyBodyGyroJerkMagstd"	"fBodyBodyGyroJerkMagmeanFreq"
"11"	"WALKING_DOWNSTAIRS"	"3"	0.28631986122449	-0.013923474272449	-0.109401325433673	-0.507500351510204	-0.447913962087755	-0.630746356316327	0.950581499081633	-0.129233109244898	0.00425525716530612	-0.96055441877551	-0.939293520918367	-0.909402332040816	0.0704816028489796	0.00412933430244898	-0.00593964616918367	-0.523334987418367	-0.522246333714286	-0.768784871428571	-0.0883754953354082	-0.0250846661061224	0.0950206437942857	-0.592456620782653	-0.740332243571429	-0.676192880918367	-0.0851452102387755	-0.0429962246326531	-0.0427573369087755	-0.615322397704082	-0.827237515204082	-0.6648950385	-0.482974187955	-0.464632860454082	-0.482974187955	-0.464632860454082	-0.579151842102041	-0.521732688502041	-0.555004369602041	-0.568585517938776	-0.736494221122449	-0.772601491530612	-0.499817377570408	-0.44728933772551	-0.666436310510204	-0.511704756673469	-0.484958282477551	-0.640944464071429	-0.170069732468367	0.0134098666591837	-0.07281965094	-0.526575799010204	-0.534377738153061	-0.744866313163265	-0.564197476995918	-0.543069069520786	-0.791652619285714	-0.0289563315612245	-0.246068604205102	-0.165289460867347	-0.523262064494898	-0.744727308265306	-0.609290777018367	-0.617437861647959	-0.740372565408163	-0.732383570408163	-0.173070937471429	-0.245841966841837	-0.068102125044898	-0.439925538382653	-0.564671523917347	0.00163247565510204	-0.498804528865306	-0.55649285349898	0.122268504234082	-0.625778176828571	-0.607742276979592	-0.138273909140396	-0.76908815755102	-0.793937507040816	0.0627417975510204
"12"	"WALKING_UPSTAIRS"	"3"	0.25471262870339	-0.0237972672159322	-0.1070815716	-0.629894906610169	-0.431061350890678	-0.64629246779661	0.558773351186441	-0.0789529073355932	0.122757087872881	-0.931111855847458	-0.918999688161017	-0.929098351949153	0.0687843989788136	0.0176940718674576	0.00241169918550847	-0.713007463559322	-0.596512301338136	-0.837164636186441	0.0230696580491525	-0.133073177768644	0.079299550790678	-0.704650823550847	-0.759061842627119	-0.711690603728814	-0.109845508288136	-0.0378725377779661	-0.0558145462047458	-0.732183860254237	-0.873038138728814	-0.770396008983051	-0.547287440127119	-0.604829281059322	-0.547287440127119	-0.604829281059322	-0.698714167711864	-0.694731774745763	-0.624493612974576	-0.656149782271186	-0.814271815254237	-0.839801571949153	-0.670091845567797	-0.485899983933898	-0.721722337033898	-0.615969243889831	-0.440072220190678	-0.635495879152542	-0.32262416762322	-0.0856472844338983	-0.0988023371012712	-0.722725035338983	-0.61234770610839	-0.819700376186441	-0.728956335932203	-0.607301052415254	-0.853420257542373	-0.118308053243983	-0.309676595549153	-0.248285639669492	-0.660221730033898	-0.791281670847458	-0.682955738135593	-0.720939754491525	-0.743408235084746	-0.748778133135593	-0.117774639663949	-0.361250932735593	-0.112938324317797	-0.606097544915254	-0.666333429336441	-0.0294928751533898	-0.681271040677966	-0.715663005677966	0.147100539042373	-0.719735357966102	-0.675748017740678	-0.197593040958475	-0.839865495423729	-0.851230343728814	0.051201858809322
"13"	"LAYING"	"5"	0.279694418846154	-0.0228059693275962	-0.105736780342308	-0.675856979038462	-0.698985944521154	-0.6901587969	0.227501496057692	0.430621936592308	0.0802653370327885	-0.956996724903846	-0.960103472307692	-0.9387385275	0.0877864967019231	0.00674048605798077	0.00146133911855769	-0.699052971778846	-0.777278320836538	-0.818112321442308	-0.0660636717664423	-0.0715717950071154	0.141864785230769	-0.76785050375	-0.780503162980769	-0.686245298152692	-0.0954049989946154	-0.0357403720894231	-0.0626480307057692	-0.841702916057692	-0.850161566538462	-0.836462738269231	-0.660088424307692	-0.656906181038462	-0.660088424307692	-0.656906181038462	-0.744847430323077	-0.705719877134615	-0.665380042275	-0.751487475769231	-0.846615602692308	-0.853957860576923	-0.683935391230769	-0.719204478576923	-0.726548201592596	-0.674599218086538	-0.708422637413462	-0.694676743278846	-0.158528236557692	0.188812370278846	0.0423004851788462	-0.723451802038461	-0.784998855	-0.797753366423077	-0.701405499519231	-0.784682121673077	-0.83738879375	-0.00116202094519231	-0.0837790299424039	-0.0857810814509615	-0.750082420557692	-0.791185817298077	-0.727536069177885	-0.775684569519231	-0.776830345192308	-0.704604075440385	-0.154349289105769	-0.0621842880576923	-0.109788923950096	-0.660808912826923	-0.708603201413462	0.155265978475962	-0.707504022317308	-0.706046821134615	0.1051778686625	-0.785213842596154	-0.772871654038462	-0.0283332107403846	-0.854893891153846	-0.863127668173077	0.0395119606692308
"14"	"SITTING"	"5"	0.274082899886364	-0.0120200341716023	-0.109504264610227	-0.579783194284091	-0.596945489465909	-0.572198379556818	0.89507568375	0.0740153582886364	-0.0270642483193182	-0.966171201477273	-0.923505057738636	-0.909894542045455	0.100360324343182	-0.0158416606625	-0.0127180607024545	-0.610454165590909	-0.734454190204545	-0.792503183977273	-0.0844300861602273	-0.0664797511284091	0.108273734696591	-0.649492939431818	-0.662116124545455	-0.582347648795455	-0.0796732985329545	-0.0498106754829545	-0.0485234231454545	-0.793380423977273	-0.811089792386364	-0.780648828636364	-0.537890860894318	-0.568311190393864	-0.537890860894318	-0.568311190393864	-0.673614598068182	-0.652297219759091	-0.518912321496591	-0.664738032840909	-0.797901785681818	-0.826136223636364	-0.596351047314773	-0.632227621204545	-0.650545471613636	-0.5743458326875	-0.606242216754545	-0.565539676395455	-0.211345014406818	-0.0278641768102273	-0.0849635402193182	-0.648253085693182	-0.741582509840909	-0.774463322386364	-0.607261699590909	-0.745634722909091	-0.809029214886364	-0.181299862957955	-0.287056582861364	-0.302571474139773	-0.622734924147727	-0.700371894659091	-0.634023025715909	-0.6618504905	-0.644268515556818	-0.606405587284091	-0.0502975137522727	-0.253799209393182	-0.146050154840909	-0.574010520613636	-0.633688194954545	0.0175096293045455	-0.6448551103	-0.664530640625	0.115637602503409	-0.713126549545455	-0.691363590852273	-0.0804599926954545	-0.819471458409091	-0.848273216477273	0.111942812335909
"15"	"STANDING"	"5"	0.281627534196429	-0.0131600112806786	-0.106104089705357	-0.570960144821429	-0.561849664053571	-0.452070822434464	0.923806429642857	-0.0323448130610714	0.0340344402126786	-0.974438171428571	-0.948558629821429	-0.931545355714286	0.0587236906026786	0.0130217838116071	0.00434831999830357	-0.580484264952679	-0.628806628125	-0.673546152017857	-0.0553966110979464	-0.0575035250919643	0.0884785414794643	-0.701455953571429	-0.700138582428571	-0.60428662078625	-0.09181541301875	-0.0415532695303571	-0.0488337402328571	-0.747688198839286	-0.75404421375	-0.701465278303571	-0.492263593053571	-0.56763673125	-0.492263593053571	-0.56763673125	-0.591049745580357	-0.599753621785714	-0.6057613138625	-0.673440650803571	-0.740985897321429	-0.764488690625	-0.600453700339286	-0.588714440357143	-0.558770932151786	-0.5609681605	-0.577044414625	-0.441494493191786	-0.186397891975	0.00332640180178572	0.00384241725089286	-0.626061733438393	-0.660574156607143	-0.659093556383929	-0.5723453265125	-0.620665917839286	-0.687268592857143	-0.113175972015179	-0.225218200492589	-0.188577612330357	-0.661681668303571	-0.689288486785714	-0.591194031175893	-0.716376353482143	-0.710262361875	-0.645773273410714	-0.181012836561607	-0.0841373054140179	-0.119035032252679	-0.563029642857143	-0.640314408982143	0.0422954368359821	-0.602514553227679	-0.599223263357143	0.130110187434821	-0.702865665714286	-0.712863320803571	-0.03191025888125	-0.769721167589286	-0.774258264464286	0.0769247699303571
"16"	"WALKING"	"5"	0.263674667294643	-0.0200753129080625	-0.0917831127142857	-0.626939561223214	-0.39591809991875	-0.661399300482143	0.914924960089286	-0.0241193374859821	0.0405323707669643	-0.966881855535714	-0.944972038482143	-0.930688029294643	0.0798257672741071	-0.00636518924642857	-0.00262204230678571	-0.636513990616071	-0.526817215269643	-0.791481763482143	-0.0412110499646429	-0.0726343913867857	0.0818866190357143	-0.724029966071429	-0.723067536428571	-0.621090504553571	-0.0907130559419643	-0.0436213332464286	-0.0487925105383929	-0.66123633825	-0.773881365714286	-0.563523914402679	-0.529355989697321	-0.621901306428571	-0.529355989697321	-0.621901306428571	-0.62967991775	-0.620861751071429	-0.6348399125	-0.702921027321429	-0.710177833839286	-0.729164699017857	-0.625380864776786	-0.450513293545536	-0.703874288035714	-0.628303051169643	-0.408419226583036	-0.668206874921429	-0.2249528109	-0.0406758131919643	0.0534143163175893	-0.657755241339286	-0.572321829067321	-0.77854726	-0.646915038142857	-0.50938418216875	-0.802800186339286	-0.139505602946429	-0.359872344776786	-0.205912176714286	-0.661113199285714	-0.734465339553571	-0.572879383285714	-0.7445917875	-0.719429500089286	-0.674334613660714	-0.0755975618285714	-0.0688548375196429	0.0359634284714286	-0.605043255339286	-0.694927236517857	0.10044152888125	-0.61526357696875	-0.631148863660714	0.102712316076786	-0.711105498660714	-0.751995254821429	0.05144494276875	-0.759810293571429	-0.711860656785714	0.0944455063133929
"17"	"WALKING_DOWNSTAIRS"	"5"	0.288443224095745	-0.0125074097521277	-0.103467460276596	-0.348463549553191	-0.430368373756383	-0.637829565957447	0.578180826382979	0.0772657303532979	0.165238399639969	-0.960448501170213	-0.948860144148936	-0.952777615	0.0910521201340426	0.0123692631085106	0.013267425437766	-0.471000815024468	-0.459677122456383	-0.747394699361702	-0.0506122417404255	-0.0631975511855319	0.0925011446595745	-0.713259056053192	-0.681048880531915	-0.595565878	-0.103203329648936	-0.0557822684090426	-0.0500689324829787	-0.688202077553192	-0.744800215744681	-0.508006042288298	-0.375075309031915	-0.372153007021277	-0.375075309031915	-0.372153007021277	-0.518693394244681	-0.497210105385106	-0.576937914574468	-0.647621934115957	-0.686678680638298	-0.709265095	-0.436550396978723	-0.438414006361702	-0.664969742765957	-0.317829035531915	-0.462412816671277	-0.65168960393617	-0.305214887312766	0.0445144910521277	0.0653337003380851	-0.506279992452128	-0.512354518834043	-0.730633416170213	-0.481947166478723	-0.438840867394468	-0.762356923191489	-0.199860659814894	-0.281166650037234	-0.19686396301383	-0.625739091244681	-0.669819129361702	-0.498381895660319	-0.74198070893617	-0.691376485851064	-0.670739297446808	-0.0133526799861702	-0.0410978325139362	0.0960857271819149	-0.399909967297872	-0.455500779474468	0.0665708250787234	-0.478770112828085	-0.525968307340426	0.127832077537872	-0.648353141834043	-0.710922335425532	0.126059487185106	-0.712046299361702	-0.727341446595745	0.0838661735542553
"18"	"WALKING_UPSTAIRS"	"5"	0.27138871112766	-0.0283458037140426	-0.113264235425532	-0.380785722503191	-0.226661447697872	-0.494802481162766	0.444810642659574	-0.148879201120213	-0.0464052699464894	-0.954118106595745	-0.923756216914894	-0.934187283308511	0.0898091384606383	0.0122230946310638	-0.00723172339393617	-0.459032133606383	-0.398428129989362	-0.718673150957447	0.00161878995744681	-0.0940843839170213	0.0750832540712766	-0.60232862393617	-0.59682944	-0.487533285117021	-0.118712226702128	-0.0510052388696808	-0.0506611650925532	-0.536363951882979	-0.719017592978723	-0.530017264351064	-0.306954733453149	-0.42205551262766	-0.306954733453149	-0.42205551262766	-0.47354397243617	-0.503752305882979	-0.457686114355319	-0.548374250744681	-0.631709517553191	-0.682076587234043	-0.441968542180851	-0.293334145393617	-0.595703750734043	-0.359448423032979	-0.243917520037234	-0.484058348964894	-0.330376051635106	-0.0854783323680851	0.0339650292840426	-0.507631155892553	-0.447564385521277	-0.69674854287234	-0.458067265807021	-0.3857544992	-0.739215898723404	-0.204817880785106	-0.350803899445745	-0.179564429024468	-0.487186515144681	-0.634314542659574	-0.410536595580851	-0.639910645744681	-0.580347099574468	-0.563314811702128	-0.0997718442265957	-0.0857315257560638	0.0805708551212766	-0.431671515159574	-0.508918660914894	0.0382397855946809	-0.484902642702128	-0.533630850851064	0.137474216553192	-0.574915397978723	-0.60922938106383	-0.0231236147078723	-0.690919769042553	-0.693362828617021	0.0516715315843617
"19"	"LAYING"	"6"	0.261632443315789	-0.0121481769947368	-0.122211026912281	-0.926810685149123	-0.884754336985965	-0.90133143	0.216486033596491	0.474763284789474	0.115934394718421	-0.934603630526316	-0.95744333868421	-0.93708251368421	0.0863268176491228	0.00778139938912281	0.000815043901754386	-0.943323142280702	-0.91637480377193	-0.95713562254386	-0.0263481769829825	-0.0972076432289474	0.135093966482456	-0.916494773333333	-0.911653167666667	-0.916740728245614	-0.117178821903509	-0.0354647633636842	-0.0625369516996491	-0.930426861666667	-0.955173721842105	-0.947116740964912	-0.900077811482456	-0.890276129385965	-0.900077811482456	-0.890276129385965	-0.938548895964912	-0.932632647017544	-0.873445604375439	-0.88036195551614	-0.948716090438597	-0.949902256491228	-0.925714278157895	-0.891083922973684	-0.924119436842105	-0.927706299414912	-0.888494822245789	-0.897062009298246	-0.113981529887719	0.171237139972807	0.0870297001262281	-0.943398549122807	-0.919482137631579	-0.950779362807018	-0.948531298333333	-0.918806138596491	-0.962325449561404	0.0892152710368421	-0.0798483314096491	0.0267602321807018	-0.90365435131579	-0.923941530789474	-0.914623774912281	-0.921619617105263	-0.906449770017544	-0.925273656842105	-0.0587451950074561	-0.0806856504535088	-0.0380512497070175	-0.900498047254386	-0.901691479912281	0.0813164430622807	-0.929388122894737	-0.936384610614035	0.208472779251316	-0.904931586403509	-0.886055388368421	-0.0498619590263158	-0.949292244473684	-0.954302351929825	0.115333445314035
"20"	"SITTING"	"6"	0.271182263636364	-0.0161512572463636	-0.108746234047273	-0.588522574290909	-0.519784489656364	-0.577189482275455	0.937406136545455	-0.0137956869227273	0.0389111148127	-0.975674525	-0.953836223090909	-0.920919222454545	0.0734764406020909	0.00714302765727273	-0.0222989950131818	-0.594300029790909	-0.602477857528818	-0.774264162063636	0.00620278615481818	-0.110724039303	0.0840114953172727	-0.682809096797273	-0.558152749738182	-0.631333993869091	-0.106258567861818	-0.0417701916817273	-0.0491814337943636	-0.716792921272727	-0.786489234181818	-0.721031124163636	-0.529754439276909	-0.589149647009782	-0.529754439276909	-0.589149647009782	-0.629783095416364	-0.601885457452727	-0.522854866723636	-0.598250725797091	-0.754894611	-0.787575959090909	-0.587465880763636	-0.534715714477273	-0.651143912165455	-0.590016914336364	-0.542425517546364	-0.57476819004	-0.107996945323636	0.0711692205254545	0.00552515240027273	-0.602126783865455	-0.616158889690909	-0.746362583490909	-0.623542501786727	-0.614943329214545	-0.801883354	-0.0167353422497273	-0.245179324266364	-0.121269366816364	-0.631883714208182	-0.639188920145455	-0.600323404680909	-0.700967643181818	-0.522940483263636	-0.676487290465455	-0.0185631959909091	-0.192654728494545	-0.0227050675609091	-0.569235000981818	-0.665081839181818	0.127751999188182	-0.574821127236364	-0.642498127180909	0.179508896450909	-0.648240131727273	-0.635821637554545	-0.0165741073590909	-0.785215224454546	-0.806546992636364	0.148364576087273
"21"	"STANDING"	"6"	0.284430548280702	-0.0183085061140351	-0.112960725442105	-0.472512610552632	-0.453452224280702	-0.586409725125	0.94549060877193	-0.152567375149123	0.0308043016438596	-0.970544415526316	-0.958718003596491	-0.928594103070175	0.0810315445175439	0.0108686583969298	-0.00658384385350877	-0.467371825747368	-0.469256141765088	-0.703988338859649	-0.0431788997522807	-0.0709077740587719	0.0810584428964912	-0.638965720622807	-0.602825450894737	-0.553747525307018	-0.101567983079825	-0.0449433051842105	-0.0626593353035088	-0.668259936666667	-0.736391516754386	-0.635004312692982	-0.439408826464035	-0.482856047921053	-0.439408826464035	-0.482856047921053	-0.510562784876921	-0.463178275282456	-0.50689978234386	-0.612886638078947	-0.700299335701754	-0.732779902192983	-0.475942485789474	-0.435198781149123	-0.609443886894737	-0.472435362689474	-0.499436755076316	-0.608373465307018	-0.118499238486842	0.0333414052578947	0.0934795033350877	-0.491460485040351	-0.484442602507018	-0.670891346862281	-0.490021216063158	-0.490367534697368	-0.736164774824561	-0.0346856204385965	-0.233091387735965	-0.063288281595614	-0.578906236096579	-0.629192618149123	-0.513043398212281	-0.660257774587719	-0.592353452605263	-0.609256834026316	-0.145355995280965	-0.14140775415	-0.0826020166921053	-0.448313058061403	-0.584995393202632	0.0984725341122807	-0.45019034254386	-0.485752182819035	0.130458798743509	-0.640912053429825	-0.662313584640351	-0.0155293919606404	-0.732847148508772	-0.752148498859649	0.0714069802649123
"22"	"WALKING"	"6"	0.273044203070175	-0.0168527116607895	-0.105011469131579	-0.631593080701754	-0.380882980835088	-0.72097428122807	0.799091338438596	-0.156991549330702	0.157051332403509	-0.964308094298246	-0.963860917719298	-0.954723553157895	0.0769215682842105	-0.00447838358947368	-0.00752405020008772	-0.554070505836842	-0.477819378657895	-0.774323304561404	-0.0307936514561403	-0.0748663718087719	0.0941969828061403	-0.708782537280702	-0.644186349035088	-0.665534515	-0.0908136219438597	-0.0388092972061404	-0.0537894995096491	-0.57861899922807	-0.695395321578947	-0.57180305067807	-0.555668912429825	-0.599112024210526	-0.555668912429825	-0.599112024210526	-0.584211541798246	-0.518323837859649	-0.602660906087719	-0.652202075491228	-0.649684157710526	-0.668238748701754	-0.577416879640351	-0.399661536460526	-0.724412793245614	-0.656018786842105	-0.410889612950614	-0.742965731842105	-0.135419126159211	0.00468492849210526	0.156720691555022	-0.563324462684211	-0.519834046519298	-0.75528477622807	-0.584994873036842	-0.467185607227193	-0.791947559122807	-0.0263757952031579	-0.296535006287632	-0.0488379946816667	-0.602015269564912	-0.650519211315789	-0.577720478489474	-0.744634192631579	-0.643809660964912	-0.731952381140351	0.0859171559636842	-0.0180016974008772	0.0951390477938596	-0.572727312017544	-0.678562326315789	0.150007454267544	-0.510783977367544	-0.530740435675439	0.113259117233333	-0.64108142431579	-0.725762265701754	0.125133076712281	-0.669742998026316	-0.69004023175	0.169095184637368
"23"	"WALKING_DOWNSTAIRS"	"6"	0.276249327197917	-0.0184505231565625	-0.106617908697917	-0.2311284150625	-0.246520238032396	-0.596453336051875	0.355652443020833	-0.251123261666667	0.218546876226458	-0.958558727604167	-0.9561486821875	-0.9550252759375	0.088612850121875	0.007179637968125	-0.0112233293355208	-0.34017105833125	-0.287832864402083	-0.616961004572917	-0.0645801209729167	-0.0625587887739583	0.0953435511667708	-0.557202682369792	-0.5369890278125	-0.475187648611458	-0.0609445808364583	-0.0574427415625	-0.0477389893229167	-0.433942422998958	-0.550937896177083	-0.353333580207292	-0.2525736426875	-0.243260275729167	-0.2525736426875	-0.243260275729167	-0.377323953979167	-0.318068611614583	-0.421108244857708	-0.453674256090625	-0.495153406145833	-0.510205430371458	-0.256215334916667	-0.253374944171875	-0.576181289	-0.222423067083333	-0.291362735083333	-0.64378650775	-0.364131939416667	0.106215357705312	0.265961725145833	-0.357875705967708	-0.360458903954167	-0.586535559020833	-0.381875050853208	-0.257297106489583	-0.645846014395833	-0.173328921925521	-0.259314507576042	0.00493872536875	-0.416220702461458	-0.506004042061458	-0.352331448809375	-0.604695332201042	-0.561684499125	-0.572399711489583	0.0181168062875	0.032998992715625	0.172925371027083	-0.230011940822917	-0.36970304740625	0.104284685170313	-0.300581257703125	-0.345857652723958	0.10598396918125	-0.445741082845833	-0.56110170230625	0.179858717480208	-0.521999356661458	-0.529193568685729	0.100441297801562
"24"	"WALKING_UPSTAIRS"	"6"	0.276304942352941	-0.0218826431620243	-0.11718516595098	-0.112691040513922	-0.0112575008852941	-0.357739440193137	0.912074816078431	-0.215357180186275	0.00131547550588235	-0.966471914509804	-0.940980153529412	-0.924647951862745	0.0808867162960784	0.00783180253705883	-0.00312033964509804	-0.13527417144902	-0.105372434438529	-0.520633624117647	-0.0635775772430392	-0.0539723843284608	0.0855813207993137	-0.428740732901961	-0.350805931	-0.209539353660784	-0.0759737797904902	-0.0421844788715686	-0.0543157787286275	-0.325700500795098	-0.536034877156863	-0.297930749338627	-0.0709369938126471	-0.1557896373	-0.0709369938126471	-0.1557896373	-0.20640758277451	-0.119934786376471	-0.205474096506863	-0.329023884509804	-0.433575146901961	-0.509716753009804	-0.125378840888235	-0.0295731320147059	-0.397425210647059	-0.109866642569706	-0.0671722271980392	-0.388564004676471	-0.369568341151961	0.0451215720811765	0.0715340296911765	-0.190186746095	-0.164413093720392	-0.49327941627451	-0.155768648839216	-0.101815735848039	-0.547200497156863	-0.353077410411765	-0.337280065414804	-0.236066325293137	-0.260686922215686	-0.381844860795098	-0.126310393128431	-0.483844668529412	-0.339491925303922	-0.312732358431373	-0.0397923334323529	-0.120550198230392	-0.0631247117245098	-0.128024572935686	-0.304694988798039	0.0732899384554412	-0.126060177679412	-0.119687879113137	-0.0510643563931373	-0.356538390284314	-0.427088965390196	0.0687242927439216	-0.521400450318627	-0.52993233872549	0.0394252553576471
"25"	"LAYING"	"7"	0.263871070961538	-0.0187033403951923	-0.106287923788462	-0.960495679711538	-0.925918073557692	-0.954823766153846	0.220692276826923	0.0771446554807692	0.409297029725385	-0.951892644951923	-0.961870675288461	-0.9653402575	0.08694822175	0.0167199725405769	-0.00728153971289423	-0.978782099038462	-0.965527876730769	-0.976915679519231	-0.0153596369404808	-0.105036760820192	0.120221660144231	-0.929516154807692	-0.95266607125	-0.955434504807692	-0.103065342511538	-0.0376304551009615	-0.0588908200576923	-0.967323688173077	-0.977625625192308	-0.983417969134615	-0.946178533461538	-0.930615331096154	-0.946178533461538	-0.930615331096154	-0.977220046346154	-0.967623703653846	-0.913805654423077	-0.900440133269231	-0.979185368557692	-0.970790571538461	-0.967093304519231	-0.939767670769231	-0.963048556057692	-0.9587168525	-0.923527564807692	-0.953662533173077	-0.300585344260577	-0.0510598360076923	0.165261694894231	-0.978696473653846	-0.965433008846154	-0.973459589423077	-0.980955319326923	-0.968301756057692	-0.979049483173077	0.117390529246731	-0.0873089957144231	0.0718470245442308	-0.928713839230769	-0.961395815576923	-0.957821738557692	-0.930844786538462	-0.948954467403846	-0.958794642884615	-0.221138292560769	-0.294323679557981	-0.0570987700942212	-0.943361253490385	-0.934375291844231	-0.0272181840269231	-0.967383967596154	-0.967019779038462	0.207448678519231	-0.932260017596154	-0.899428690865385	-0.237306158161538	-0.973097032211538	-0.969748192692308	0.0715109913076923
"26"	"SITTING"	"7"	0.276374992083333	-0.0209571485227083	-0.112890655625	-0.699821188541667	-0.57482145314375	-0.6746361569375	0.955423520729167	-0.124256170832292	0.00384698132395833	-0.958518826354167	-0.944059896666667	-0.890626926875	0.0714317849854167	0.00195670486864583	0.0106303504638542	-0.731368872708333	-0.689341397552083	-0.872543221145833	-0.0674822648533333	-0.0326868178166667	0.052573566165625	-0.76982368371875	-0.757942796979167	-0.700522480625	-0.0708763602697917	-0.0413966558041667	-0.0552664205135417	-0.793378543125	-0.8851668640625	-0.825668912083333	-0.634110887604167	-0.640461061239583	-0.634110887604167	-0.640461061239583	-0.7554459484375	-0.7030845203125	-0.657718046770833	-0.737902125638542	-0.8518459896875	-0.8573858515625	-0.714911546770833	-0.611777461653125	-0.766320146979167	-0.694643669479167	-0.584351192733333	-0.655377570625	-0.175810407216667	-0.046572683234375	-0.180156630560417	-0.7423796590625	-0.699289114270833	-0.858367715416667	-0.7442760340625	-0.700274232479167	-0.885556151354167	-0.00922520752708334	-0.208029148394792	-0.191816997552083	-0.725774239375	-0.802018901354167	-0.727404799375	-0.785289597447917	-0.7370906190625	-0.721655017291667	-0.106674035029167	-0.314112346642813	-0.106363709120833	-0.659150805208333	-0.687366151416667	-0.00136721096354167	-0.700412108229167	-0.7081964978125	0.125748274832292	-0.783390245208333	-0.755015500895833	-0.12543269453125	-0.861023040208333	-0.8629047978125	0.0583490588180208
"27"	"STANDING"	"7"	0.280456957264151	-0.0164590953745283	-0.103916408830189	-0.501839534830189	-0.425806929792453	-0.675106898396226	0.953317793207547	-0.158722457764151	-0.0583320045037736	-0.974187576981132	-0.954859325566038	-0.937574147169811	0.0631548854745283	0.000860786542075472	-0.004641192265	-0.525275681226415	-0.494735137915094	-0.759559892264151	-0.062380926610283	-0.0627183106603774	0.0851999745056604	-0.663157806675472	-0.721305319811321	-0.644340693084906	-0.0617899561990566	-0.0456367722830189	-0.0571841439481132	-0.654131503764151	-0.775583865188679	-0.699037318613208	-0.485256613187736	-0.462821994893396	-0.485256613187736	-0.462821994893396	-0.574695688896226	-0.500958291254717	-0.583534469920755	-0.63257345329566	-0.736206323301887	-0.745712939528302	-0.510494239757547	-0.428932577330189	-0.687660370849057	-0.499210995783019	-0.462427521689623	-0.696068566132075	-0.215615403377358	-0.0653693922726415	0.0751571620575472	-0.533608978971698	-0.519741324181132	-0.735155601509434	-0.559998379491509	-0.502512909023585	-0.782916054245283	-0.0786826966366321	-0.291123541534906	-0.11479666148217	-0.581416537716038	-0.711059009528302	-0.605704684707547	-0.690434686339623	-0.732174384245283	-0.693980768301887	-0.144357771382075	-0.144711703707547	-0.10893655760566	-0.450342620169811	-0.55483862379434	0.00672877703213208	-0.494743963492453	-0.512448098310377	0.15341582504717	-0.666073300269811	-0.675446884084906	-0.072851932140566	-0.747484469415094	-0.762841629716981	0.0951276825943396
